,date,d18o
580,2006-05-16T00:00:00.000000000,8.632442
581,2006-06-16T00:00:00.000000000,8.912999
582,2006-07-16T00:00:00.000000000,9.140515
583,2006-08-16T00:00:00.000000000,9.412594
584,2006-09-16T00:00:00.000000000,9.322161
585,2006-10-16T00:00:00.000000000,9.309919
586,2006-11-16T00:00:00.000000000,9.074733
587,2006-12-16T00:00:00.000000000,8.953777
588,2007-01-16T00:00:00.000000000,8.719797
589,2007-02-15T00:00:00.000000000,8.757761
590,2007-03-16T00:00:00.000000000,8.555673
591,2007-04-16T00:00:00.000000000,8.752034
592,2007-05-16T00:00:00.000000000,8.709713
593,2007-06-16T00:00:00.000000000,8.911276
594,2007-07-16T00:00:00.000000000,9.123629
595,2007-08-16T00:00:00.000000000,9.169639
596,2007-09-16T00:00:00.000000000,9.098776
597,2007-10-16T00:00:00.000000000,8.974382
598,2007-11-16T00:00:00.000000000,8.916264
599,2007-12-16T00:00:00.000000000,8.863116
600,2008-01-16T00:00:00.000000000,8.905308
601,2008-02-15T00:00:00.000000000,8.682455
602,2008-03-16T00:00:00.000000000,8.688413
603,2008-04-16T00:00:00.000000000,8.810144
604,2008-05-16T00:00:00.000000000,8.899178
605,2008-06-16T00:00:00.000000000,9.087815
606,2008-07-16T00:00:00.000000000,9.157982
607,2008-08-16T00:00:00.000000000,9.237583
608,2008-09-16T00:00:00.000000000,9.27471
609,2008-10-16T00:00:00.000000000,9.11101
610,2008-11-16T00:00:00.000000000,9.063946
611,2008-12-16T00:00:00.000000000,8.828466
612,2009-01-16T00:00:00.000000000,8.800372
613,2009-02-15T00:00:00.000000000,8.688223
614,2009-03-16T00:00:00.000000000,8.505623
615,2009-04-16T00:00:00.000000000,8.648916
616,2009-05-16T00:00:00.000000000,8.782856
617,2009-06-16T00:00:00.000000000,8.862371
618,2009-07-16T00:00:00.000000000,9.063269
619,2009-08-16T00:00:00.000000000,9.232665
620,2009-09-16T00:00:00.000000000,9.325502
621,2009-10-16T00:00:00.000000000,9.109984
622,2009-11-16T00:00:00.000000000,8.986877
623,2009-12-16T00:00:00.000000000,8.850937
624,2010-01-16T00:00:00.000000000,8.741049
625,2010-02-15T00:00:00.000000000,8.803268
626,2010-03-16T00:00:00.000000000,8.899813
627,2010-04-16T00:00:00.000000000,8.566365
628,2010-05-16T00:00:00.000000000,8.773838
629,2010-06-16T00:00:00.000000000,8.786958
630,2010-07-16T00:00:00.000000000,9.095032
631,2010-08-16T00:00:00.000000000,9.240429
632,2010-09-16T00:00:00.000000000,9.230686
633,2010-10-16T00:00:00.000000000,9.112355
634,2010-11-16T00:00:00.000000000,9.042257
635,2010-12-16T00:00:00.000000000,9.044199
636,2011-01-16T00:00:00.000000000,9.003149
637,2011-02-15T00:00:00.000000000,8.980518
638,2011-03-16T00:00:00.000000000,8.933963
639,2011-04-16T00:00:00.000000000,8.862129
640,2011-05-16T00:00:00.000000000,8.907684
641,2011-06-16T00:00:00.000000000,9.101997
642,2011-07-16T00:00:00.000000000,9.352013
643,2011-08-16T00:00:00.000000000,9.443086
644,2011-09-16T00:00:00.000000000,9.394806
645,2011-10-16T00:00:00.000000000,9.147872
646,2011-11-16T00:00:00.000000000,8.944714
647,2011-12-16T00:00:00.000000000,8.771846
648,2012-01-16T00:00:00.000000000,8.663855
649,2012-02-15T00:00:00.000000000,8.816503
650,2012-03-16T00:00:00.000000000,8.794396
651,2012-04-16T00:00:00.000000000,8.841981
652,2012-05-16T00:00:00.000000000,8.721193
653,2012-06-16T00:00:00.000000000,9.029096
654,2012-07-16T00:00:00.000000000,9.190079
655,2012-08-16T00:00:00.000000000,9.325271
656,2012-09-16T00:00:00.000000000,9.177311
657,2012-10-16T00:00:00.000000000,9.080984
658,2012-11-16T00:00:00.000000000,8.8347845
659,2012-12-16T00:00:00.000000000,8.7313385
660,2013-01-16T00:00:00.000000000,8.62181
661,2013-02-15T00:00:00.000000000,8.659198
662,2013-03-16T00:00:00.000000000,8.647591
663,2013-04-16T00:00:00.000000000,8.590855
664,2013-05-16T00:00:00.000000000,8.756857
665,2013-06-16T00:00:00.000000000,8.902594
666,2013-07-16T00:00:00.000000000,9.131193
667,2013-08-16T00:00:00.000000000,9.208379
668,2013-09-16T00:00:00.000000000,9.359587
669,2013-10-16T00:00:00.000000000,9.2317295
670,2013-11-16T00:00:00.000000000,8.937206
671,2013-12-16T00:00:00.000000000,8.298574
672,2014-01-16T00:00:00.000000000,8.845285
673,2014-02-15T00:00:00.000000000,8.942642
674,2014-03-16T00:00:00.000000000,9.026922
675,2014-04-16T00:00:00.000000000,9.020652
676,2014-05-16T00:00:00.000000000,9.014725
677,2014-06-16T00:00:00.000000000,9.126103
678,2014-07-16T00:00:00.000000000,9.296198
679,2014-08-16T00:00:00.000000000,9.330664
680,2014-09-16T00:00:00.000000000,9.134517
681,2014-10-16T00:00:00.000000000,9.03741
682,2014-11-16T00:00:00.000000000,8.960117
683,2014-12-16T00:00:00.000000000,8.731428
684,2015-01-16T00:00:00.000000000,8.6236725
685,2015-02-15T00:00:00.000000000,8.773087
686,2015-03-16T00:00:00.000000000,8.79977
687,2015-04-16T00:00:00.000000000,8.79113
688,2015-05-16T00:00:00.000000000,8.951422
689,2015-06-16T00:00:00.000000000,9.332373
690,2015-07-16T00:00:00.000000000,9.406189
691,2015-08-16T00:00:00.000000000,9.732795
692,2015-09-16T00:00:00.000000000,9.729406
693,2015-10-16T00:00:00.000000000,9.659487
694,2015-11-16T00:00:00.000000000,9.153051
695,2015-12-16T00:00:00.000000000,8.889933
696,2016-01-16T00:00:00.000000000,8.875196
697,2016-02-15T00:00:00.000000000,8.792054
698,2016-03-16T00:00:00.000000000,8.742044
699,2016-04-16T00:00:00.000000000,8.804174
700,2016-05-16T00:00:00.000000000,8.899933
701,2016-06-16T00:00:00.000000000,8.945011
702,2016-07-16T00:00:00.000000000,9.017624
703,2016-08-16T00:00:00.000000000,9.107419
704,2016-09-16T00:00:00.000000000,9.094356
705,2016-10-16T00:00:00.000000000,8.972326
706,2016-11-16T00:00:00.000000000,8.892752
707,2016-12-16T00:00:00.000000000,8.87067
708,2017-01-16T00:00:00.000000000,8.710613
709,2017-02-15T00:00:00.000000000,8.638414
710,2017-03-16T00:00:00.000000000,8.598027
711,2017-04-16T00:00:00.000000000,8.497087
712,2017-05-16T00:00:00.000000000,8.672562
713,2017-06-16T00:00:00.000000000,8.957358
714,2017-07-16T00:00:00.000000000,9.166592
715,2017-08-16T00:00:00.000000000,9.226332
716,2017-09-16T00:00:00.000000000,9.173395
717,2017-10-16T00:00:00.000000000,9.087456
718,2017-11-16T00:00:00.000000000,8.927078
719,2017-12-16T00:00:00.000000000,8.885223
720,2018-01-16T00:00:00.000000000,8.789161
721,2018-02-15T00:00:00.000000000,8.896654
722,2018-03-16T00:00:00.000000000,8.882553
723,2018-04-16T00:00:00.000000000,8.836797
724,2018-05-16T00:00:00.000000000,8.942658
725,2018-06-16T00:00:00.000000000,9.091583
726,2018-07-16T00:00:00.000000000,9.2638645
727,2018-08-16T00:00:00.000000000,9.288913
728,2018-09-16T00:00:00.000000000,9.253626
729,2018-10-16T00:00:00.000000000,9.128222
730,2018-11-16T00:00:00.000000000,8.999142
731,2018-12-16T00:00:00.000000000,8.798088
